sensor_id,station,latitude,longitude,timestamp,aqi,pm25,pm10,co,no2,so2,temperature,humidity,wind_speed,source_type,severity,data_type,area
sensor_industrial_001,Processing Plant A,28.648513,77.314073,2025-07-17T17:00:00.000Z,156,88.1,147.5,2.86,89.5,38.3,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_industrial_002,Manufacturing Hub B,28.621119,77.285802,2025-07-17T17:00:00.000Z,135,64.9,101.7,1.98,48.1,35.2,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_industrial_003,Industrial Zone C,28.628297,77.319966,2025-07-17T17:00:00.000Z,153,82.2,187,2.29,94.8,53.9,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_industrial_004,Manufacturing Hub D,28.659396,77.331965,2025-07-17T17:00:00.000Z,136,71.1,131.8,2.14,44.9,19.6,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_residential_001,Community Center A,28.665526,77.347198,2025-07-17T17:00:00.000Z,80,42.4,93.6,1.01,24.7,15.9,NaN,NaN,NaN,residential,moderate,historical,Anand Vihar
sensor_residential_002,School Zone B,28.664451,77.327174,2025-07-17T17:00:00.000Z,108,51.7,129.6,1.26,47.4,22.3,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_residential_003,Residential Area C,28.653113,77.294562,2025-07-17T17:00:00.000Z,152,70.1,143.3,2.17,38.8,10.3,NaN,NaN,NaN,residential,very_high,historical,Anand Vihar
sensor_construction_001,Metro Construction A,28.656525,77.310922,2025-07-17T18:00:00.000Z,212,92.9,316.9,2.88,68.8,20.4,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_construction_002,Construction Site B,28.616051,77.320457,2025-07-17T18:00:00.000Z,155,130.2,199.5,3.19,85.3,22,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_construction_003,Building Project C,28.63314,77.301122,2025-07-17T18:00:00.000Z,243,128.2,278.4,2.82,79.8,32.2,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_construction_004,Construction Site D,28.648041,77.305674,2025-07-17T18:00:00.000Z,123,63.7,259.2,2.25,33.2,24,NaN,NaN,NaN,construction,high,historical,Anand Vihar
sensor_construction_005,Metro Construction E,28.654603,77.331446,2025-07-17T18:00:00.000Z,177,84.7,194.4,2.04,58.4,21.1,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_construction_006,Highway Expansion F,28.636031,77.322181,2025-07-17T18:00:00.000Z,197,139,257.4,3.53,42.4,29.8,NaN,NaN,NaN,construction,very_high,historical,Anand Vihar
sensor_vehicle_001,Highway Monitor A,28.648153,77.364056,2025-07-17T18:00:00.000Z,169,102.5,199.6,3.13,99.7,36.1,NaN,NaN,NaN,vehicle,very_high,historical,Anand Vihar
sensor_vehicle_002,Parking Complex B,28.678242,77.292525,2025-07-17T18:00:00.000Z,192,135.8,205.3,4.66,82.8,26,NaN,NaN,NaN,vehicle,very_high,historical,Anand Vihar
sensor_vehicle_003,Parking Complex C,28.638734,77.319219,2025-07-17T18:00:00.000Z,135,76.4,149.2,3.3,71.9,30.1,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_004,Highway Monitor D,28.655445,77.331786,2025-07-17T18:00:00.000Z,201,137.8,167,3.16,94.5,23,NaN,NaN,NaN,vehicle,very_high,historical,Anand Vihar
sensor_vehicle_005,Highway Monitor E,28.660899,77.333624,2025-07-17T18:00:00.000Z,216,119.7,134.3,3.84,90.9,27.7,NaN,NaN,NaN,vehicle,very_high,historical,Anand Vihar
sensor_vehicle_006,Traffic Junction F,28.629773,77.316564,2025-07-17T18:00:00.000Z,183,98.1,228.6,3.59,94.7,39.1,NaN,NaN,NaN,vehicle,very_high,historical,Anand Vihar
sensor_vehicle_007,Parking Complex G,28.624538,77.354275,2025-07-17T18:00:00.000Z,194,96.6,201.1,5.26,82.7,32.8,NaN,NaN,NaN,vehicle,very_high,historical,Anand Vihar
sensor_vehicle_008,Bus Terminal H,28.640504,77.319658,2025-07-17T18:00:00.000Z,158,94.6,230.5,4.77,110.6,33.1,NaN,NaN,NaN,vehicle,very_high,historical,Anand Vihar
sensor_dust_001,Vacant Plot A,28.660666,77.318779,2025-07-17T18:00:00.000Z,132,118.1,230.8,1.11,26.3,12.6,NaN,NaN,NaN,dust,high,historical,Anand Vihar
sensor_dust_002,Riverbank Area B,28.629686,77.297894,2025-07-17T18:00:00.000Z,225,152.4,359.6,1.92,52.7,16.2,NaN,NaN,NaN,dust,very_high,historical,Anand Vihar
sensor_dust_003,Riverbank Area C,28.656484,77.332537,2025-07-17T18:00:00.000Z,267,119.6,413.9,1.72,24.6,9.4,NaN,NaN,NaN,dust,very_high,historical,Anand Vihar
sensor_dust_004,Open Ground D,28.652445,77.333468,2025-07-17T18:00:00.000Z,185,164.6,457.8,1.48,30.6,8.7,NaN,NaN,NaN,dust,very_high,historical,Anand Vihar
sensor_industrial_001,Processing Plant A,28.648513,77.314073,2025-07-17T18:00:00.000Z,151,140.7,193.7,1.79,62.9,27,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_industrial_002,Manufacturing Hub B,28.621119,77.285802,2025-07-17T18:00:00.000Z,162,112,210.9,3.02,96.1,36,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_industrial_003,Industrial Zone C,28.628297,77.319966,2025-07-17T18:00:00.000Z,156,108.4,151,2.96,55.4,25.8,NaN,NaN,NaN,industrial,very_high,historical,Anand Vihar
sensor_industrial_004,Manufacturing Hub D,28.659396,77.331965,2025-07-17T18:00:00.000Z,140,110.6,140,3.17,67.4,43,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_residential_001,Community Center A,28.665526,77.347198,2025-07-17T18:00:00.000Z,126,71.1,96.4,1.83,36.8,14.6,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_residential_002,School Zone B,28.664451,77.327174,2025-07-17T18:00:00.000Z,135,66.2,120.2,1.86,46.6,23.3,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_residential_003,Residential Area C,28.653113,77.294562,2025-07-17T18:00:00.000Z,136,62,122.5,2.41,51.8,10.7,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_construction_001,Metro Construction A,28.656525,77.310922,2025-07-17T19:00:00.000Z,51,37,62.8,0.7,17,8.7,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_002,Construction Site B,28.616051,77.320457,2025-07-17T19:00:00.000Z,58,40.1,101,1.07,20.7,10.4,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_003,Building Project C,28.63314,77.301122,2025-07-17T19:00:00.000Z,76,35,109,1.07,13.7,5,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_004,Construction Site D,28.648041,77.305674,2025-07-17T19:00:00.000Z,49,44,92.3,0.86,25.2,10.5,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_005,Metro Construction E,28.654603,77.331446,2025-07-17T19:00:00.000Z,81,39.1,90.9,0.69,17.2,11.1,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_006,Highway Expansion F,28.636031,77.322181,2025-07-17T19:00:00.000Z,72,25.3,76.6,1.01,25.6,10.1,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_vehicle_001,Highway Monitor A,28.648153,77.364056,2025-07-17T19:00:00.000Z,93,61,73,2.47,47.6,19,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_002,Parking Complex B,28.678242,77.292525,2025-07-17T19:00:00.000Z,112,63.9,98.9,2.63,46.6,17.7,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_003,Parking Complex C,28.638734,77.319219,2025-07-17T19:00:00.000Z,73,50.1,134.6,2.38,32,20.1,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_004,Highway Monitor D,28.655445,77.331786,2025-07-17T19:00:00.000Z,113,66,97.4,2.54,41.9,18.6,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_005,Highway Monitor E,28.660899,77.333624,2025-07-17T19:00:00.000Z,80,65.4,88.3,2.26,41.8,18,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_006,Traffic Junction F,28.629773,77.316564,2025-07-17T19:00:00.000Z,117,66.2,64.6,2.7,35.5,15.2,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_007,Parking Complex G,28.624538,77.354275,2025-07-17T19:00:00.000Z,52,47.5,63.3,1.07,31.9,8,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_008,Bus Terminal H,28.640504,77.319658,2025-07-17T19:00:00.000Z,111,61.7,116.5,2.06,36.7,19.3,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_dust_001,Vacant Plot A,28.660666,77.318779,2025-07-17T19:00:00.000Z,105,55.7,235.3,0.67,19.2,7.5,NaN,NaN,NaN,dust,high,historical,Anand Vihar
sensor_dust_002,Riverbank Area B,28.629686,77.297894,2025-07-17T19:00:00.000Z,141,95.8,269.1,0.49,22.9,8.4,NaN,NaN,NaN,dust,high,historical,Anand Vihar
sensor_dust_003,Riverbank Area C,28.656484,77.332537,2025-07-17T19:00:00.000Z,124,90.9,129.8,0.99,15.6,6.7,NaN,NaN,NaN,dust,high,historical,Anand Vihar
sensor_dust_004,Open Ground D,28.652445,77.333468,2025-07-17T19:00:00.000Z,134,102.9,251,0.58,22.4,11.8,NaN,NaN,NaN,dust,high,historical,Anand Vihar
sensor_industrial_001,Processing Plant A,28.648513,77.314073,2025-07-17T19:00:00.000Z,124,78.2,107.7,1.6,66.7,23.8,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_industrial_002,Manufacturing Hub B,28.621119,77.285802,2025-07-17T19:00:00.000Z,123,97.6,132,1.7,43.5,29.1,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_industrial_003,Industrial Zone C,28.628297,77.319966,2025-07-17T19:00:00.000Z,134,63.7,149.5,1.45,58.4,23.7,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_industrial_004,Manufacturing Hub D,28.659396,77.331965,2025-07-17T19:00:00.000Z,138,62,126.5,2.22,49.5,26.8,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_residential_001,Community Center A,28.665526,77.347198,2025-07-17T19:00:00.000Z,118,55,102.4,1.64,43.3,15.8,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_residential_002,School Zone B,28.664451,77.327174,2025-07-17T19:00:00.000Z,103,68.1,80.1,1.93,32.8,17.9,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_residential_003,Residential Area C,28.653113,77.294562,2025-07-17T19:00:00.000Z,87,35.3,52.9,1.15,24.9,7.1,NaN,NaN,NaN,residential,moderate,historical,Anand Vihar
sensor_construction_001,Metro Construction A,28.656525,77.310922,2025-07-17T20:00:00.000Z,47,38.6,82.7,0.78,26.7,9.3,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_002,Construction Site B,28.616051,77.320457,2025-07-17T20:00:00.000Z,58,39.3,59.7,0.6,20.4,7.8,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_003,Building Project C,28.63314,77.301122,2025-07-17T20:00:00.000Z,82,42.5,66.8,0.86,16.2,7.9,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_004,Construction Site D,28.648041,77.305674,2025-07-17T20:00:00.000Z,58,43.6,78.9,0.67,18.8,6.1,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_005,Metro Construction E,28.654603,77.331446,2025-07-17T20:00:00.000Z,36,22.5,48.1,0.62,18.2,5.6,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_006,Highway Expansion F,28.636031,77.322181,2025-07-17T20:00:00.000Z,44,35.5,43.6,0.56,13.4,7.1,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_vehicle_001,Highway Monitor A,28.648153,77.364056,2025-07-17T20:00:00.000Z,78,55.5,86.8,1.37,34.1,14.7,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_002,Parking Complex B,28.678242,77.292525,2025-07-17T20:00:00.000Z,88,43.9,74.4,2.52,41.1,11.1,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_003,Parking Complex C,28.638734,77.319219,2025-07-17T20:00:00.000Z,88,69.1,103.6,2.14,47.8,17.8,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_004,Highway Monitor D,28.655445,77.331786,2025-07-17T20:00:00.000Z,101,37.6,126.7,1.71,41.8,16.6,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_005,Highway Monitor E,28.660899,77.333624,2025-07-17T20:00:00.000Z,83,51.3,120.3,1.84,39.4,13.3,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_006,Traffic Junction F,28.629773,77.316564,2025-07-17T20:00:00.000Z,79,34,51.8,1.58,24.8,12.6,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_007,Parking Complex G,28.624538,77.354275,2025-07-17T20:00:00.000Z,66,65.4,89.6,2.85,49.6,16.3,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_008,Bus Terminal H,28.640504,77.319658,2025-07-17T20:00:00.000Z,105,66.4,79.7,2.23,50.2,12.9,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_dust_001,Vacant Plot A,28.660666,77.318779,2025-07-17T20:00:00.000Z,88,69.3,157.5,0.49,20.5,4.6,NaN,NaN,NaN,dust,moderate,historical,Anand Vihar
sensor_dust_002,Riverbank Area B,28.629686,77.297894,2025-07-17T20:00:00.000Z,111,102.6,209.1,1.03,15.8,10.3,NaN,NaN,NaN,dust,high,historical,Anand Vihar
sensor_dust_003,Riverbank Area C,28.656484,77.332537,2025-07-17T20:00:00.000Z,153,90.2,204.6,0.89,20.7,5.3,NaN,NaN,NaN,dust,very_high,historical,Anand Vihar
sensor_dust_004,Open Ground D,28.652445,77.333468,2025-07-17T20:00:00.000Z,91,52.6,117.8,0.6,21.7,5.4,NaN,NaN,NaN,dust,moderate,historical,Anand Vihar
sensor_industrial_001,Processing Plant A,28.648513,77.314073,2025-07-17T20:00:00.000Z,120,71.2,160.6,2.55,63.3,25.3,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_industrial_002,Manufacturing Hub B,28.621119,77.285802,2025-07-17T20:00:00.000Z,130,85.4,119.3,1.87,52.2,27,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_industrial_003,Industrial Zone C,28.628297,77.319966,2025-07-17T20:00:00.000Z,86,50.9,90.9,1.94,32.9,13.8,NaN,NaN,NaN,industrial,moderate,historical,Anand Vihar
sensor_industrial_004,Manufacturing Hub D,28.659396,77.331965,2025-07-17T20:00:00.000Z,76,44.7,85.7,1.28,41.6,16.7,NaN,NaN,NaN,industrial,moderate,historical,Anand Vihar
sensor_residential_001,Community Center A,28.665526,77.347198,2025-07-17T20:00:00.000Z,122,53.3,89.4,1.28,35.4,9.3,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_residential_002,School Zone B,28.664451,77.327174,2025-07-17T20:00:00.000Z,83,43.1,80.1,0.99,31.1,7.4,NaN,NaN,NaN,residential,moderate,historical,Anand Vihar
sensor_residential_003,Residential Area C,28.653113,77.294562,2025-07-17T20:00:00.000Z,83,63.2,116.6,1.04,50.1,8.9,NaN,NaN,NaN,residential,moderate,historical,Anand Vihar
sensor_construction_001,Metro Construction A,28.656525,77.310922,2025-07-17T21:00:00.000Z,71,46.8,91.1,0.52,16.3,8.6,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_002,Construction Site B,28.616051,77.320457,2025-07-17T21:00:00.000Z,60,31.4,75.8,0.65,22.7,9.4,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_003,Building Project C,28.63314,77.301122,2025-07-17T21:00:00.000Z,70,41.7,98.7,0.62,12.5,9.8,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_004,Construction Site D,28.648041,77.305674,2025-07-17T21:00:00.000Z,49,31.3,39.7,0.68,17.2,4.1,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_005,Metro Construction E,28.654603,77.331446,2025-07-17T21:00:00.000Z,56,36,97.8,0.55,17.2,5,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_006,Highway Expansion F,28.636031,77.322181,2025-07-17T21:00:00.000Z,59,29.2,53.6,0.78,23.9,5.8,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_vehicle_001,Highway Monitor A,28.648153,77.364056,2025-07-17T21:00:00.000Z,101,36.7,69.5,2.12,40.6,16.2,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_002,Parking Complex B,28.678242,77.292525,2025-07-17T21:00:00.000Z,52,44.6,76.8,1.81,35.9,8.3,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_003,Parking Complex C,28.638734,77.319219,2025-07-17T21:00:00.000Z,52,26.3,61.9,0.97,26.5,10.8,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_004,Highway Monitor D,28.655445,77.331786,2025-07-17T21:00:00.000Z,91,54.8,109.7,1.76,53.3,16.1,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_005,Highway Monitor E,28.660899,77.333624,2025-07-17T21:00:00.000Z,79,55,79.7,1.66,50.8,15.5,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_006,Traffic Junction F,28.629773,77.316564,2025-07-17T21:00:00.000Z,92,73.7,125.6,1.43,42.5,15.4,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_007,Parking Complex G,28.624538,77.354275,2025-07-17T21:00:00.000Z,91,57.8,113,1.38,44.4,17.6,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_008,Bus Terminal H,28.640504,77.319658,2025-07-17T21:00:00.000Z,68,42.7,80,1.64,35.3,10.8,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_dust_001,Vacant Plot A,28.660666,77.318779,2025-07-17T21:00:00.000Z,123,101.5,178.9,0.9,16.1,12.1,NaN,NaN,NaN,dust,high,historical,Anand Vihar
sensor_dust_002,Riverbank Area B,28.629686,77.297894,2025-07-17T21:00:00.000Z,150,62.6,128,0.74,29.5,9.5,NaN,NaN,NaN,dust,high,historical,Anand Vihar
sensor_dust_003,Riverbank Area C,28.656484,77.332537,2025-07-17T21:00:00.000Z,145,100.9,125.4,1.13,31.2,7.5,NaN,NaN,NaN,dust,high,historical,Anand Vihar
sensor_dust_004,Open Ground D,28.652445,77.333468,2025-07-17T21:00:00.000Z,105,65.6,226.9,0.94,16.5,10,NaN,NaN,NaN,dust,high,historical,Anand Vihar
sensor_industrial_001,Processing Plant A,28.648513,77.314073,2025-07-17T21:00:00.000Z,127,87,121.2,1.42,64.8,19.1,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_industrial_002,Manufacturing Hub B,28.621119,77.285802,2025-07-17T21:00:00.000Z,142,65.4,127.8,2.78,52,18.8,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_industrial_003,Industrial Zone C,28.628297,77.319966,2025-07-17T21:00:00.000Z,127,56.1,133.2,1.39,41.6,23.1,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_industrial_004,Manufacturing Hub D,28.659396,77.331965,2025-07-17T21:00:00.000Z,115,73.1,104.2,2.16,50.6,29.5,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_residential_001,Community Center A,28.665526,77.347198,2025-07-17T21:00:00.000Z,78,35,63.3,1.25,32,12,NaN,NaN,NaN,residential,moderate,historical,Anand Vihar
sensor_residential_002,School Zone B,28.664451,77.327174,2025-07-17T21:00:00.000Z,89,42.6,97.1,0.91,36.2,11.8,NaN,NaN,NaN,residential,moderate,historical,Anand Vihar
sensor_residential_003,Residential Area C,28.653113,77.294562,2025-07-17T21:00:00.000Z,125,41.6,88.1,0.86,48.7,16.1,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_construction_001,Metro Construction A,28.656525,77.310922,2025-07-17T22:00:00.000Z,63,39.5,107.1,0.75,16.9,11,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_002,Construction Site B,28.616051,77.320457,2025-07-17T22:00:00.000Z,57,36.2,92.1,0.8,14.5,8.6,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_003,Building Project C,28.63314,77.301122,2025-07-17T22:00:00.000Z,55,50.2,79.4,1.14,16.7,8,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_004,Construction Site D,28.648041,77.305674,2025-07-17T22:00:00.000Z,78,27.5,83.6,0.69,25.1,5.1,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_005,Metro Construction E,28.654603,77.331446,2025-07-17T22:00:00.000Z,55,42.1,55,0.49,13.9,6.4,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_006,Highway Expansion F,28.636031,77.322181,2025-07-17T22:00:00.000Z,53,48.8,96.3,0.63,23.1,9.3,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_vehicle_001,Highway Monitor A,28.648153,77.364056,2025-07-17T22:00:00.000Z,84,48.5,116.4,1.85,52.5,20.2,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_002,Parking Complex B,28.678242,77.292525,2025-07-17T22:00:00.000Z,99,43.4,71.8,1.53,41.5,13.7,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_003,Parking Complex C,28.638734,77.319219,2025-07-17T22:00:00.000Z,71,39.2,121.3,2.36,34.8,15.1,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_004,Highway Monitor D,28.655445,77.331786,2025-07-17T22:00:00.000Z,84,38.8,64.2,1.83,35.3,12.2,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_005,Highway Monitor E,28.660899,77.333624,2025-07-17T22:00:00.000Z,103,49.2,87,2.69,32.1,15.8,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_006,Traffic Junction F,28.629773,77.316564,2025-07-17T22:00:00.000Z,111,58.1,61.9,1.32,38.3,18.3,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_007,Parking Complex G,28.624538,77.354275,2025-07-17T22:00:00.000Z,100,63.7,67,1.68,51.1,18.9,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_008,Bus Terminal H,28.640504,77.319658,2025-07-17T22:00:00.000Z,107,44.1,71.8,2.1,38.8,13,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_dust_001,Vacant Plot A,28.660666,77.318779,2025-07-17T22:00:00.000Z,143,96.5,212.5,0.63,18.2,11.6,NaN,NaN,NaN,dust,high,historical,Anand Vihar
sensor_dust_002,Riverbank Area B,28.629686,77.297894,2025-07-17T22:00:00.000Z,112,66.2,146.2,1.05,26,9.3,NaN,NaN,NaN,dust,high,historical,Anand Vihar
sensor_dust_003,Riverbank Area C,28.656484,77.332537,2025-07-17T22:00:00.000Z,99,65.7,121.2,0.55,21.2,6.2,NaN,NaN,NaN,dust,moderate,historical,Anand Vihar
sensor_dust_004,Open Ground D,28.652445,77.333468,2025-07-17T22:00:00.000Z,161,60.4,127.7,0.82,20.8,7.6,NaN,NaN,NaN,dust,very_high,historical,Anand Vihar
sensor_industrial_001,Processing Plant A,28.648513,77.314073,2025-07-17T22:00:00.000Z,120,80.9,137.7,2.24,48.2,38.4,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_industrial_002,Manufacturing Hub B,28.621119,77.285802,2025-07-17T22:00:00.000Z,122,90.4,120.4,2.13,59.1,19,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_industrial_003,Industrial Zone C,28.628297,77.319966,2025-07-17T22:00:00.000Z,93,39,83.1,1.26,35.9,22.6,NaN,NaN,NaN,industrial,moderate,historical,Anand Vihar
sensor_industrial_004,Manufacturing Hub D,28.659396,77.331965,2025-07-17T22:00:00.000Z,124,80.9,124.8,2.28,64.3,21.1,NaN,NaN,NaN,industrial,high,historical,Anand Vihar
sensor_residential_001,Community Center A,28.665526,77.347198,2025-07-17T22:00:00.000Z,71,35.9,73.9,1.19,21,12.5,NaN,NaN,NaN,residential,moderate,historical,Anand Vihar
sensor_residential_002,School Zone B,28.664451,77.327174,2025-07-17T22:00:00.000Z,114,66.9,74.2,1.02,40.9,19.4,NaN,NaN,NaN,residential,high,historical,Anand Vihar
sensor_residential_003,Residential Area C,28.653113,77.294562,2025-07-17T22:00:00.000Z,72,35.2,76.8,0.83,28.9,8.1,NaN,NaN,NaN,residential,moderate,historical,Anand Vihar
sensor_construction_001,Metro Construction A,28.656525,77.310922,2025-07-17T23:00:00.000Z,66,33.1,86.5,0.75,18.1,10.6,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_002,Construction Site B,28.616051,77.320457,2025-07-17T23:00:00.000Z,60,26.1,94.9,0.67,14.2,8.3,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_003,Building Project C,28.63314,77.301122,2025-07-17T23:00:00.000Z,67,48.3,89.7,0.79,17.4,6.2,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_004,Construction Site D,28.648041,77.305674,2025-07-17T23:00:00.000Z,64,36.7,58.3,0.66,22.9,9.2,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_005,Metro Construction E,28.654603,77.331446,2025-07-17T23:00:00.000Z,50,35.4,64.8,0.87,18.4,7.7,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_construction_006,Highway Expansion F,28.636031,77.322181,2025-07-17T23:00:00.000Z,67,40.6,88.3,0.62,23.6,5.2,NaN,NaN,NaN,construction,moderate,historical,Anand Vihar
sensor_vehicle_001,Highway Monitor A,28.648153,77.364056,2025-07-17T23:00:00.000Z,112,43.5,69.8,1.93,56.1,19.9,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_002,Parking Complex B,28.678242,77.292525,2025-07-17T23:00:00.000Z,106,61.2,106,2,49.3,20.7,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
sensor_vehicle_003,Parking Complex C,28.638734,77.319219,2025-07-17T23:00:00.000Z,83,53.4,114.9,2.68,36.4,14.1,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_004,Highway Monitor D,28.655445,77.331786,2025-07-17T23:00:00.000Z,96,47.9,104.5,1.85,32.5,16.9,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_005,Highway Monitor E,28.660899,77.333624,2025-07-17T23:00:00.000Z,75,31.3,88,1.53,25.8,7.5,NaN,NaN,NaN,vehicle,moderate,historical,Anand Vihar
sensor_vehicle_006,Traffic Junction F,28.629773,77.316564,2025-07-17T23:00:00.000Z,102,49,115.1,1.73,31.2,19.5,NaN,NaN,NaN,vehicle,high,historical,Anand Vihar
